Family,Oxygen,Carbon_Source,Proportion
Pseudomonadaceae,Aerobic,Succinate,0.972972972972973
Pseudomonadaceae,Aerobic,Succinate,0.972972972972973
Pseudomonadaceae,Aerobic,Succinate,0.972972972972973
Pseudomonadaceae,Aerobic,Succinate,0.972972972972973
Pseudomonadaceae,Aerobic,Succinate,0.972972972972973
Pseudomonadaceae,Aerobic,Succinate,0.972972972972973
Pseudomonadaceae,Aerobic,Succinate,0.972972972972973
Pseudomonadaceae,Aerobic,Succinate,0.972972972972973
Pseudomonadaceae,Aerobic,Succinate,0.972972972972973
Pseudomonadaceae,Aerobic,Succinate,0.972972972972973
Pseudomonadaceae,Aerobic,Succinate,0.972972972972973
Pseudomonadaceae,Aerobic,Succinate,0.972972972972973
Pseudomonadaceae,Aerobic,Succinate,0.972972972972973
Pseudomonadaceae,Aerobic,Succinate,0.972972972972973
Pseudomonadaceae,Aerobic,Succinate,0.972972972972973
Pseudomonadaceae,Aerobic,Succinate,0.972972972972973
Pseudomonadaceae,Aerobic,Succinate,0.972972972972973
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Enterobacteriaceae,Anaerobic,Glucose,1
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Pseudomonadaceae,Anaerobic,Glucose,0.0135135135135135
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Pseudomonadaceae,Anaerobic,Acetate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Pseudomonadaceae,Anaerobic,Lactate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Enterobacteriaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
